"code","iso","country","FOG.raw.1750","FOG.raw.1751","FOG.raw.1752","FOG.raw.1753","FOG.raw.1754","FOG.raw.1755","FOG.raw.1756","FOG.raw.1757","FOG.raw.1758","FOG.raw.1759","FOG.raw.1760","FOG.raw.1761","FOG.raw.1762","FOG.raw.1763","FOG.raw.1764","FOG.raw.1765","FOG.raw.1766","FOG.raw.1767","FOG.raw.1768","FOG.raw.1769","FOG.raw.1770","FOG.raw.1771","FOG.raw.1772","FOG.raw.1773","FOG.raw.1774","FOG.raw.1775","FOG.raw.1776","FOG.raw.1777","FOG.raw.1778","FOG.raw.1779","FOG.raw.1780","FOG.raw.1781","FOG.raw.1782","FOG.raw.1783","FOG.raw.1784","FOG.raw.1785","FOG.raw.1786","FOG.raw.1787","FOG.raw.1788","FOG.raw.1789","FOG.raw.1790","FOG.raw.1791","FOG.raw.1792","FOG.raw.1793","FOG.raw.1794","FOG.raw.1795","FOG.raw.1796","FOG.raw.1797","FOG.raw.1798","FOG.raw.1799","FOG.raw.1800","FOG.raw.1801","FOG.raw.1802","FOG.raw.1803","FOG.raw.1804","FOG.raw.1805","FOG.raw.1806","FOG.raw.1807","FOG.raw.1808","FOG.raw.1809","FOG.raw.1810","FOG.raw.1811","FOG.raw.1812","FOG.raw.1813","FOG.raw.1814","FOG.raw.1815","FOG.raw.1816","FOG.raw.1817","FOG.raw.1818","FOG.raw.1819","FOG.raw.1820","FOG.raw.1821","FOG.raw.1822","FOG.raw.1823","FOG.raw.1824","FOG.raw.1825","FOG.raw.1826","FOG.raw.1827","FOG.raw.1828","FOG.raw.1829","FOG.raw.1830","FOG.raw.1831","FOG.raw.1832","FOG.raw.1833","FOG.raw.1834","FOG.raw.1835","FOG.raw.1836","FOG.raw.1837","FOG.raw.1838","FOG.raw.1839","FOG.raw.1840","FOG.raw.1841","FOG.raw.1842","FOG.raw.1843","FOG.raw.1844","FOG.raw.1845","FOG.raw.1846","FOG.raw.1847","FOG.raw.1848","FOG.raw.1849","FOG.raw.1850","FOG.raw.1851","FOG.raw.1852","FOG.raw.1853","FOG.raw.1854","FOG.raw.1855","FOG.raw.1856","FOG.raw.1857","FOG.raw.1858","FOG.raw.1859","FOG.raw.1860","FOG.raw.1861","FOG.raw.1862","FOG.raw.1863","FOG.raw.1864","FOG.raw.1865","FOG.raw.1866","FOG.raw.1867","FOG.raw.1868","FOG.raw.1869","FOG.raw.1870","FOG.raw.1871","FOG.raw.1872","FOG.raw.1873","FOG.raw.1874","FOG.raw.1875","FOG.raw.1876","FOG.raw.1877","FOG.raw.1878","FOG.raw.1879","FOG.raw.1880","FOG.raw.1881","FOG.raw.1882","FOG.raw.1883","FOG.raw.1884","FOG.raw.1885","FOG.raw.1886","FOG.raw.1887","FOG.raw.1888","FOG.raw.1889","FOG.raw.1890","FOG.raw.1891","FOG.raw.1892","FOG.raw.1893","FOG.raw.1894","FOG.raw.1895","FOG.raw.1896","FOG.raw.1897","FOG.raw.1898","FOG.raw.1899","FOG.raw.1900","FOG.raw.1901","FOG.raw.1902","FOG.raw.1903","FOG.raw.1904","FOG.raw.1905","FOG.raw.1906","FOG.raw.1907","FOG.raw.1908","FOG.raw.1909","FOG.raw.1910","FOG.raw.1911","FOG.raw.1912","FOG.raw.1913","FOG.raw.1914","FOG.raw.1915","FOG.raw.1916","FOG.raw.1917","FOG.raw.1918","FOG.raw.1919","FOG.raw.1920","FOG.raw.1921","FOG.raw.1922","FOG.raw.1923","FOG.raw.1924","FOG.raw.1925","FOG.raw.1926","FOG.raw.1927","FOG.raw.1928","FOG.raw.1929","FOG.raw.1930","FOG.raw.1931","FOG.raw.1932","FOG.raw.1933","FOG.raw.1934","FOG.raw.1935","FOG.raw.1936","FOG.raw.1937","FOG.raw.1938","FOG.raw.1939","FOG.raw.1940","FOG.raw.1941","FOG.raw.1942","FOG.raw.1943","FOG.raw.1944","FOG.raw.1945","FOG.raw.1946","FOG.raw.1947","FOG.raw.1948","FOG.raw.1949","FOG.raw.1950","FOG.raw.1951","FOG.raw.1952","FOG.raw.1953","FOG.raw.1954","FOG.raw.1955","FOG.raw.1956","FOG.raw.1957","FOG.raw.1958","FOG.raw.1959","FOG.raw.1960","FOG.raw.1961","FOG.raw.1962","FOG.raw.1963","FOG.raw.1964","FOG.raw.1965","FOG.raw.1966","FOG.raw.1967","FOG.raw.1968","FOG.raw.1969","FOG.raw.1970","FOG.raw.1971","FOG.raw.1972","FOG.raw.1973","FOG.raw.1974","FOG.raw.1975","FOG.raw.1976","FOG.raw.1977","FOG.raw.1978","FOG.raw.1979","FOG.raw.1980","FOG.raw.1981","FOG.raw.1982","FOG.raw.1983","FOG.raw.1984","FOG.raw.1985","FOG.raw.1986","FOG.raw.1987","FOG.raw.1988","FOG.raw.1989","FOG.raw.1990","FOG.raw.1991","FOG.raw.1992","FOG.raw.1993","FOG.raw.1994","FOG.raw.1995","FOG.raw.1996","FOG.raw.1997","FOG.raw.1998","FOG.raw.1999","FOG.raw.2000","FOG.raw.2001","FOG.raw.2002","FOG.raw.2003","FOG.raw.2004","FOG.raw.2005","FOG.raw.2006","FOG.raw.2007","FOG.raw.2008","FOG.raw.2009","FOG.raw.2010","FOG.raw.2011","FOG.raw.2012","FOG.raw.2013","FOG.raw.2014","FOG.raw.2015","FOG.raw.2016","FOG.raw.2017","FOG.raw.2018","FOG.raw.2019","FOG.raw.2020","FOG.raw.2021","FOG.raw.2022"
458,"MYS","Malaysia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207,0.000784,0.00167,0.00279,0.00408,0.00549,0.00694,0.00837,0.00971,0.0109,0.012,0.0131,0.0142,0.0153,0.0164,0.0175,0.0185,0.0196,0.0207,0.0218,0.0228,0.0237,0.0246,0.0254,0.0262,0.0272,0.0282,0.0295,0.031,0.0328,0.0363,0.0424,0.0507,0.0608,0.0721,0.0842,0.0966,0.109,0.121,0.131,0.142,0.154,0.167,0.18,0.193,0.204,0.214,0.222,0.228,0.23,0.23,0.23,0.23,0.23,0.23,0.5,91.8,143,194,688,1000,1200,1120,1340,1520,1600,1760,1940,2080,2220,2500,3650,3780,4150,5810,6130,6400,6440,6480,7300,8210,8320
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000365,0.00136,0.00282,0.00459,0.00652,0.00845,0.0102,0.0117,0.0127,0.013,0.0127,0.0119,0.0108,0.00933,0.00777,0.00621,0.00478,0.0036,0.0028,0.0025,0.00255,0.0027,0.00292,0.00321,0.00356,0.00396,0.00439,0.00484,0.0053,0.00576,0.00625,0.00679,0.00739,0.00805,0.00877,0.00955,0.0104,0.0113,0.0122,0.0133,0.0144,0.0158,0.0174,0.0192,0.0211,0.0232,0.0255,0.0279,0.0305,0.0332,0.0363,0.0401,0.0445,0.0493,0.0543,0.0596,0.0649,0.0701,0.075,0.0796,0.0839,0.088,0.0921,0.0961,0.1,0.104,0.109,0.114,0.119,0.118,0.718,1.11,1.77,4.31,7.41,11.5,15.9,21.5,31.5,58.6,81,102,127,151,181,191,195,202,209,208,209,213,219,239,265,303,339,384,424,464,508,542
470,"MLT","Malta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56e-06,3.62e-05,7.7e-05,0.000129,0.000189,0.000254,0.000321,0.000387,0.000449,0.000503,0.000554,0.000604,0.000655,0.000705,0.000756,0.000806,0.000857,0.000907,0.000958,0.00101,0.00106,0.0011,0.00113,0.00117,0.00121,0.00125,0.0013,0.00136,0.00143,0.00152,0.00168,0.00196,0.00234,0.00281,0.00333,0.00389,0.00446,0.00503,0.00557,0.00606,0.00655,0.00711,0.0077,0.00831,0.00889,0.00944,0.00991,0.0103,0.0105,0.0106,0.0106,1.43,1.43,1.43,1.44,1.45,1.45,1.47,1.48,6.56,11.2,14.9,17,24.1,39.1,76.9,94.1,111,128,142,168,197,211,220,229,243,255,242,232,237,241,245
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858,0.172,0.257,0.343,0.429,1.11,1.82,2.61,3.47,4.49,5.14,5.61,6.12,6.57,6.67,6.89,7.2,7.67,8.61,9.8,9.96,10.1,10.5,11.6,12.7,13.9,14
480,"MUS","Mauritius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169,0.0628,0.13,0.212,0.302,0.391,0.473,0.541,0.587,0.604,0.59,0.553,0.498,0.432,0.36,0.288,0.221,0.167,0.13,0.116,0.118,0.125,0.135,0.149,0.165,0.183,0.203,0.224,0.245,0.267,0.289,0.314,0.342,0.373,0.406,0.442,0.481,0.523,0.567,0.614,0.668,0.731,0.805,0.887,0.977,1.08,1.18,1.29,1.41,1.54,1.68,1.86,2.06,2.28,2.52,2.76,3,3.24,3.47,3.69,3.88,4.08,4.26,4.45,4.64,4.84,5.04,5.26,5.5,5.75,6.22,7.05,8.18,9.54,9.25,13.9,20.9,31.3,47,57.9,65.2,72.3,82,89.8,106,115,121,125,124,138,171,214,263,319,324,340,383,395,418,444,472,489
484,"MEX","Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.433,0.607,0.871,1.2,1.58,1.98,2.38,2.77,3.11,3.4,3.63,3.84,4.03,4.21,4.39,4.58,4.76,4.96,5.18,5.42,5.68,5.96,6.26,6.57,6.9,7.25,7.61,8,8.39,8.81,12.9,23.5,38.9,57.9,78.8,100,121,139,153,161,165,164,161,157,151,145,140,137,136,139,145,151,158,166,174,183,192,203,213,225,237,250,265,280,297,315,333,352,372,393,416,442,472,503,536,570,604,638,670,700,732,769,809,853,898,944,989,1030,1070,1110,1140,1170,1200,1230,1260,1280,1310,1340,1380,1230,1240,890,1090,742,767,2100,2170,1830,2400,2540,2180,2830,3030,3140,4550,6160,7840,9100,9650,10700,11200,10900,11700,13300,12800,14500,16600,18300,20200,21500,22900,24500
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,1.66,2.31,3.14,4,5.12,6.87,9.12,12.2,16,22.5,33.3,44.8,57.4,67.5,78.2,90.5,101,109,123,157,167,186,199,238,248,263,286
492,"MCO","Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18e-05,0.000272,0.000578,0.000967,0.00142,0.0019,0.00241,0.0029,0.00337,0.00378,0.00416,0.00454,0.00492,0.00529,0.00567,0.00605,0.00643,0.00681,0.00719,0.00757,0.00792,0.00823,0.00852,0.0088,0.00909,0.00942,0.00979,0.0102,0.0108,0.0114,0.0126,0.0147,0.0176,0.0211,0.025,0.0292,0.0335,0.0378,0.0418,0.0455,0.0492,0.0534,0.0578,0.0624,0.0668,0.0708,0.0744,0.0771,0.079,0.0821,0.12,0.167,0.398,0.462,0.515,0.671,0.828,1.14,1.39,1.68,2.47,3.22,3.1,2.88,3.84,4.7,5.04,6.13,6.15,6,6.63,6.24,7.38,6.63,7.38,7.35,6.32,7.75,7.9,5.76,5.71,6.23
496,"MNG","Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,10.6,21.7,39.1,63.2,95.1,104,106,132,149,166,183,200,217,234,251
499,"MNE","Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.86,2.6,3.73,5.15,6.77,8.49,10.2,11.9,13.4,14.6,15.5,16.4,17.3,18.1,18.8,19.6,20.4,21.3,22.2,23.3,24.4,25.6,26.8,28.2,29.6,31.1,32.7,34.3,36,37.8,44.9,61.5,85.7,116,150,186,222,257,289,315,338,360,382,402,423,443,464,484,504,525,547,569,592,615,640,667,695,725,757,791,828,869,914,961,1010,1060,1120,1170,1230,1290,1350,1430,1510,1590,1680,1760,1840,1910,1970,2030,2070,2110,2160,2200,2240,2280,2320,2350,2370,2390,2400,2410,2400,2400,2390,2380,2370,2360,2360,1490,2000,1250,462,104,362,904,1390,1030,1080,1410,1470,1410,1170,1060,961,1080,1200,1360,490,658,595,417,322,306,295,288,298,298,286,280,303,289
504,"MAR","Morocco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61e-05,5.96e-05,0.000124,0.000202,0.000287,0.000372,0.00045,0.000514,0.000557,0.000574,0.000561,0.000525,0.000473,0.00041,0.000342,0.000273,0.00021,0.000158,0.000123,0.00011,0.000112,0.000119,0.000128,0.000141,0.000157,0.000174,0.000193,0.000213,0.000233,0.000253,0.000275,0.000299,0.000325,0.000354,0.000386,0.00042,0.000457,0.000497,0.000539,0.000583,0.000634,0.000695,0.000765,0.000843,0.000929,0.00102,0.00112,0.00123,0.00134,0.00146,0.0016,0.00176,0.00196,0.00217,0.00239,0.00262,0.00285,0.00308,0.0033,0.0035,0.00369,0.00387,0.00405,0.00423,0.00441,0.0046,0.00479,0.005,0.00523,0.00521,0.0316,0.0491,0.0778,0.19,0.326,0.508,0.698,0.945,1.39,2.58,3.56,4.5,5.57,6.66,7.97,8.39,8.56,8.9,9.2,9.14,15.3,21.4,28.8,37.6,49.4,63.1,83.6,106,117,128,140,160
508,"MOZ","Mozambique",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0288,0.0404,0.0579,0.08,0.105,0.132,0.159,0.184,0.207,0.226,0.241,0.255,0.268,0.28,0.292,0.304,0.317,0.33,0.345,0.361,0.378,0.397,0.416,0.437,0.459,0.482,0.506,0.532,0.558,0.586,0.697,0.954,1.33,1.8,2.32,2.88,3.45,3.99,4.49,4.9,5.25,5.59,5.92,6.25,6.57,6.88,7.19,7.51,7.83,8.15,8.48,8.82,9.18,9.55,9.93,10.3,10.8,11.2,11.7,12.3,12.9,13.5,14.2,14.9,15.7,16.5,17.3,18.2,19.1,20,21,22.2,23.4,24.7,26,27.3,28.5,29.7,30.6,31.4,32.1,32.8,33.5,34.2,34.8,35.4,35.9,36.4,36.8,37.1,37.3,37.4,37.3,37.2,37.1,36.9,36.8,36.7,36.7,36.8,37.4,37.8,38.5,39.9,210,381,553,725,899,1080,1090,1100,1110,1120,1130,1370,2160,1360,1210,1370,1730,1800,1760,1710,2120,1880,1920,1930,1950,1980,2000,2020
